query,subject,identity,algn_length,mismatches,gap_opens,q_start,q_end,s_start,s_end,evalue,bit_score,q_cov,assembly_accession,name,symbol,attributes,status,product_accession
recA_240,NZ_CP050974.1,100.0,504,0,0,1,504,8147755,8148258,0.0,910.0,100,GCF_012273535.1,recombinase RecA,recA,,with_protein,WP_168496292.1
recA_729,NZ_JAAXMD010000485.1,100.0,504,0,0,1,504,2974,3477,0.0,910.0,100,GCF_012328665.1,recombinase RecA,recA,,with_protein,WP_168376333.1
recA_318,NZ_JABAQG010000001.1,100.0,504,0,0,1,504,8757471,8757974,0.0,910.0,100,GCF_012922115.1,recombinase RecA,recA,,with_protein,WP_060897132.1
recA_409,NZ_JABBGD010000014.1,100.0,504,0,0,1,504,174402,173899,0.0,910.0,100,GCF_012927225.1,recombinase RecA,recA,,with_protein,WP_169094199.1
recA_409,NZ_JABBGE010000014.1,100.0,504,0,0,1,504,174417,173914,0.0,910.0,100,GCF_012927245.1,recombinase RecA,recA,,with_protein,WP_169094199.1
recA_435,NZ_JABBNA010000026.1,100.0,504,0,0,1,504,440242,439739,0.0,910.0,100,GCF_012933395.1,recombinase RecA,recA,,with_protein,WP_009191027.1
recA_218,NZ_CP053109.1,100.0,504,0,0,1,504,2233404,2232901,0.0,910.0,100,GCF_013009255.1,recombinase RecA,recA,,with_protein,WP_171112903.1
recA_197,NZ_JABBPM010000085.1,100.0,504,0,0,1,504,31258,31761,0.0,910.0,100,GCF_013018355.1,recombinase RecA,recA,,with_protein,WP_018888351.1
recA_987,NZ_JABBXF010000043.1,100.0,504,0,0,1,504,100853,100350,0.0,910.0,100,GCF_013030945.1,recombinase RecA,recA,,with_protein,WP_171083217.1
recA_255,NZ_JABERD010000062.1,100.0,504,0,0,1,504,38222,37719,0.0,910.0,100,GCF_013044505.1,recombinase RecA,recA,,with_protein,WP_171143040.1
recA_799,NZ_CP053189.1,100.0,504,0,0,1,504,2038047,2037544,0.0,910.0,100,GCF_013046785.1,recombinase RecA,recA,,with_protein,WP_171152286.1
recA_937,NZ_JABETO010000002.1,100.0,504,0,0,1,504,331640,331137,0.0,910.0,100,GCF_013055795.1,recombinase RecA,recA,,with_protein,WP_171162734.1
recA_922,NZ_CP049838.1,100.0,504,0,0,1,504,7316376,7316879,0.0,910.0,100,GCF_013085465.1,recombinase RecA,recA,,with_protein,WP_171399884.1
recA_44,NZ_BLWC01000001.1,100.0,504,0,0,1,504,4843510,4844013,0.0,910.0,100,GCF_013167895.1,recombinase RecA,recA,,with_protein,WP_173316233.1
recA_687,NZ_JAATOJ010000039.1,100.0,504,0,0,1,504,48704,48201,0.0,910.0,100,GCF_013177615.1,recombinase RecA,recA,,with_protein,WP_138962166.1
recA_203,NZ_VJOK01000001.1,100.0,504,0,0,1,504,5678454,5678957,0.0,910.0,100,GCF_013302895.1,recombinase RecA,recA,,with_protein,WP_173873150.1
recA_131,NZ_JAATOK010000012.1,100.0,504,0,0,1,504,265329,264826,0.0,910.0,100,GCF_013307045.1,recombinase RecA,recA,,with_protein,WP_011030442.1
recA_131,NZ_CP050522.1,100.0,504,0,0,1,504,6321476,6321979,0.0,910.0,100,GCF_013317105.1,recombinase RecA,recA,,with_protein,WP_011030442.1
recA_889,NZ_JABUXT010000022.1,100.0,504,0,0,1,504,29433,29936,0.0,910.0,100,GCF_013345665.1,recombinase RecA,recA,,with_protein,WP_069867894.1
recA_373,NZ_JAANNV010000023.1,100.0,504,0,0,1,504,33165,33668,0.0,910.0,100,GCF_013363455.1,recombinase RecA,recA,,with_protein,WP_093810698.1
recA_257,NZ_JAANNT010000018.1,100.0,504,0,0,1,504,37618,38121,0.0,910.0,100,GCF_013363465.1,recombinase RecA,recA,,with_protein,WP_030699020.1
recA_652,NZ_JAANNR010000013.1,100.0,504,0,0,1,504,174416,173913,0.0,910.0,100,GCF_013363475.1,recombinase RecA,recA,,with_protein,WP_114933064.1
recA_5,NZ_JAANNW010000012.1,100.0,504,0,0,1,504,35899,36402,0.0,910.0,100,GCF_013363555.1,recombinase RecA,recA,,with_protein,WP_008404190.1
recA_186,NZ_JAANNZ010000020.1,100.0,504,0,0,1,504,112404,111901,0.0,910.0,100,GCF_013363575.1,recombinase RecA,recA,,with_protein,WP_019325768.1
recA_373,NZ_JAANOC010000049.1,100.0,504,0,0,1,504,32897,33400,0.0,910.0,100,GCF_013363655.1,recombinase RecA,recA,,with_protein,WP_093810698.1
recA_373,NZ_JAANOD010000023.1,100.0,504,0,0,1,504,32889,33392,0.0,910.0,100,GCF_013363665.1,recombinase RecA,recA,,with_protein,WP_093810698.1
recA_652,NZ_JAANOE010000047.1,100.0,504,0,0,1,504,17297,16794,0.0,910.0,100,GCF_013363675.1,recombinase RecA,recA,,with_protein,WP_114933064.1
recA_652,NZ_JAANOA010000013.1,100.0,504,0,0,1,504,40978,41481,0.0,910.0,100,GCF_013363735.1,recombinase RecA,recA,,with_protein,WP_114933064.1
recA_47,NZ_CP054938.1,100.0,504,0,0,1,504,4960098,4960601,0.0,910.0,100,GCF_013364095.1,recombinase RecA,recA,,with_protein,WP_019435081.1
recA_524,NZ_CP054939.1,100.0,504,0,0,1,504,5648589,5649092,0.0,910.0,100,GCF_013364175.1,recombinase RecA,recA,,with_protein,WP_040906032.1
recA_826,NZ_CP054926.1,100.0,504,0,0,1,504,6083633,6084136,0.0,910.0,100,GCF_013364315.1,recombinase RecA,recA,,with_protein,WP_164355871.1
recA_410,NZ_CP054920.1,100.0,504,0,0,1,504,2135689,2135186,0.0,910.0,100,GCF_013364375.1,recombinase RecA,recA,,with_protein,WP_165285795.1
recA_342,NZ_CP056041.1,100.0,504,0,0,1,504,3195557,3195054,0.0,910.0,100,GCF_013375055.1,recombinase RecA,recA,,with_protein,WP_093747493.1
recA_679,NZ_CP040752.1,100.0,504,0,0,1,504,5465740,5466243,0.0,910.0,100,GCF_013394065.1,recombinase RecA,recA,,with_protein,WP_179082929.1
recA_42,NZ_CP058556.1,100.0,504,0,0,1,504,1850080,1849577,0.0,910.0,100,GCF_013401535.1,recombinase RecA,recA,,with_protein,WP_030197311.1
recA_44,NZ_JACCCF010000001.1,100.0,504,0,0,1,504,4853084,4853587,0.0,910.0,100,GCF_013409565.1,recombinase RecA,recA,,with_protein,WP_173316233.1
recA_1005,NZ_JACADT010000324.1,100.0,504,0,0,1,504,3405,2902,0.0,910.0,100,GCF_013421635.1,recombinase RecA,recA,,with_protein,WP_180221801.1
recA_962,NZ_CP058977.1,100.0,504,0,0,1,504,6556730,6556227,0.0,910.0,100,GCF_013423905.1,recombinase RecA,recA,,with_protein,WP_180329129.1
recA_218,NZ_JACAOI010000082.1,100.0,504,0,0,1,504,140203,139700,0.0,910.0,100,GCF_013433285.1,recombinase RecA,recA,,with_protein,WP_171112903.1
recA_5,NZ_CP059254.1,100.0,504,0,0,1,504,1306789,1306286,0.0,910.0,100,GCF_013693715.1,recombinase RecA,recA,,with_protein,WP_008404190.1
recA_982,NZ_JACEHE010000043.1,100.0,504,0,0,1,504,17350,16847,0.0,910.0,100,GCF_013778455.1,recombinase RecA,recA,,with_protein,WP_181662228.1
recA_662,NZ_JACBWY010000576.1,100.0,504,0,0,1,504,405,908,0.0,910.0,100,GCF_013870495.1,recombinase RecA,recA,,with_protein,WP_181807419.1
recA_643,NZ_JACBWZ010000786.1,100.0,504,0,0,1,504,2469,1966,0.0,910.0,100,GCF_013870595.1,recombinase RecA,recA,,with_protein,WP_030608882.1
recA_1006,NZ_JACEQY010000078.1,100.0,504,0,0,1,504,1980,1477,0.0,910.0,100,GCF_013912435.1,recombinase RecA,recA,,with_protein,WP_181662228.1
recA_450,NZ_JACERG010000003.1,100.0,504,0,0,1,504,1165830,1165327,0.0,910.0,100,GCF_013913525.1,recombinase RecA,recA,,with_protein,WP_191852105.1
recA_103,NZ_CP059696.1,100.0,504,0,0,1,504,6019092,6019595,0.0,910.0,100,GCF_014070435.1,recombinase RecA,recA,,with_protein,WP_005311134.1
recA_742,NZ_JACGSQ010000045.1,100.0,504,0,0,1,504,29430,29933,0.0,910.0,100,GCF_014076605.1,recombinase RecA,recA,,with_protein,WP_037958160.1
recA_378,NZ_CP046024.1,100.0,504,0,0,1,504,7344095,7344598,0.0,910.0,100,GCF_014083905.1,recombinase RecA,recA,,with_protein,WP_067440824.1
recA_386,NZ_JACJHU010000001.1,100.0,504,0,0,1,504,1880074,1880577,0.0,910.0,100,GCF_014138545.1,recombinase RecA,recA,,with_protein,WP_161175044.1
recA_386,NZ_JACJIE010000011.1,100.0,504,0,0,1,504,33489,33992,0.0,910.0,100,GCF_014138735.1,recombinase RecA,recA,,with_protein,WP_142192761.1
recA_616,NZ_JACJIJ010000002.1,100.0,504,0,0,1,504,6181137,6181640,0.0,910.0,100,GCF_014138855.1,recombinase RecA,recA,,with_protein,WP_128791976.1
recA_138,NZ_JACJIL010000001.1,100.0,504,0,0,1,504,5869507,5870010,0.0,910.0,100,GCF_014138905.1,recombinase RecA,recA,,with_protein,WP_037662252.1
recA_709,NZ_JACHXE010000001.1,100.0,504,0,0,1,504,2341230,2340727,0.0,910.0,100,GCF_014191845.1,recombinase RecA,recA,,with_protein,WP_184589955.1
recA_256,NZ_JACIFQ010000017.1,100.0,504,0,0,1,504,105639,105136,0.0,910.0,100,GCF_014197485.1,recombinase RecA,recA,,with_protein,WP_062751894.1
recA_261,NZ_JACHGV010000012.1,100.0,504,0,0,1,504,31907,32410,0.0,910.0,100,GCF_014202475.1,recombinase RecA,recA,,with_protein,WP_184565445.1
recA_713,NZ_JACHJD010000006.1,100.0,504,0,0,1,504,31151,31654,0.0,910.0,100,GCF_014203475.1,recombinase RecA,recA,,with_protein,WP_150513402.1
recA_452,NZ_JACHJE010000018.1,100.0,504,0,0,1,504,33014,33517,0.0,910.0,100,GCF_014203495.1,recombinase RecA,recA,,with_protein,WP_184765847.1
recA_209,NZ_JACHJF010000024.1,100.0,504,0,0,1,504,127638,127135,0.0,910.0,100,GCF_014203505.1,recombinase RecA,recA,,with_protein,WP_102919224.1
recA_431,NZ_JACHJI010000004.1,100.0,504,0,0,1,504,30292,30795,0.0,910.0,100,GCF_014203535.1,recombinase RecA,recA,,with_protein,WP_184820103.1
recA_243,NZ_JACHJG010000015.1,100.0,504,0,0,1,504,170903,170400,0.0,910.0,100,GCF_014203545.1,recombinase RecA,recA,,with_protein,WP_184738670.1
recA_744,NZ_JACHJH010000009.1,100.0,504,0,0,1,504,26629,27132,0.0,910.0,100,GCF_014203555.1,recombinase RecA,recA,,with_protein,WP_184351521.1
recA_832,NZ_JACHJK010000010.1,100.0,504,0,0,1,504,315529,315026,0.0,910.0,100,GCF_014203595.1,recombinase RecA,recA,,with_protein,WP_184970072.1
recA_313,NZ_JACHJY010000009.1,100.0,504,0,0,1,504,508897,508394,0.0,910.0,100,GCF_014203895.1,recombinase RecA,recA,,with_protein,WP_181924483.1
recA_154,NZ_JACHMR010000001.1,100.0,504,0,0,1,504,5434404,5434907,0.0,910.0,100,GCF_014205035.1,recombinase RecA,recA,,with_protein,WP_043444454.1
recA_617,NZ_JACHMS010000001.1,100.0,504,0,0,1,504,2316112,2315609,0.0,910.0,100,GCF_014205055.1,recombinase RecA,recA,,with_protein,WP_184908358.1
recA_370,NZ_JACHNE010000001.1,100.0,504,0,0,1,504,6392189,6392692,0.0,910.0,100,GCF_014205255.1,recombinase RecA,recA,,with_protein,WP_184989100.1
recA_162,NZ_JACHNG010000001.1,100.0,504,0,0,1,504,3847992,3847489,0.0,910.0,100,GCF_014205315.1,recombinase RecA,recA,,with_protein,WP_020868023.1
recA_489,NZ_JACHCX010000017.1,100.0,504,0,0,1,504,150995,150492,0.0,910.0,100,GCF_014207295.1,recombinase RecA,recA,,with_protein,WP_185013734.1
recA_526,NZ_JACHEM010000002.1,100.0,504,0,0,1,504,35500,36003,0.0,910.0,100,GCF_014207445.1,recombinase RecA,recA,,with_protein,WP_185026669.1
recA_624,NZ_CP045702.1,100.0,504,0,0,1,504,1790253,1789750,0.0,910.0,100,GCF_014216315.1,recombinase RecA,recA,,with_protein,WP_185298140.1
recA_393,NZ_CP045704.1,100.0,504,0,0,1,504,5347753,5348256,0.0,910.0,100,GCF_014216335.1,recombinase RecA,recA,,with_protein,WP_100457905.1
recA_224,NZ_CP043638.1,100.0,504,0,0,1,504,2157558,2157055,0.0,910.0,100,GCF_014217585.1,recombinase RecA,recA,,with_protein,WP_030650241.1
recA_594,NZ_JACMHY010000009.1,100.0,504,0,0,1,504,283077,283580,0.0,910.0,100,GCF_014252945.1,recombinase RecA,recA,,with_protein,WP_159670447.1
recA_474,NZ_JACLQY010000017.1,100.0,504,0,0,1,504,142947,142444,0.0,910.0,100,GCF_014253015.1,recombinase RecA,recA,,with_protein,WP_185943355.1
recA_967,NZ_JACLZH010000030.1,100.0,504,0,0,1,504,31635,32138,0.0,910.0,100,GCF_014280945.1,recombinase RecA,recA,,with_protein,WP_164411829.1
recA_207,NZ_JACMSI010000031.1,100.0,504,0,0,1,504,501789,501286,0.0,910.0,100,GCF_014281035.1,recombinase RecA,recA,,with_protein,WP_019762307.1
recA_596,NZ_CP060828.1,100.0,504,0,0,1,504,2545381,2544878,0.0,910.0,100,GCF_014489635.1,recombinase RecA,recA,,with_protein,WP_187746849.1
recA_666,NZ_CP061072.1,100.0,504,0,0,1,504,1686939,1686436,0.0,910.0,100,GCF_014495705.1,recombinase RecA,recA,,with_protein,WP_073803594.1
recA_325,NZ_MSJO01000056.1,100.0,504,0,0,1,504,33495,33998,0.0,910.0,100,GCF_014596505.1,recombinase RecA,recA,,with_protein,WP_188266911.1
recA_325,NZ_MSJP01000015.1,100.0,504,0,0,1,504,97170,96667,0.0,910.0,100,GCF_014596525.1,recombinase RecA,recA,,with_protein,WP_188266911.1
recA_831,NZ_JACVWU010000031.1,100.0,504,0,0,1,504,28933,29436,0.0,910.0,100,GCF_014596915.1,recombinase RecA,recA,,with_protein,WP_188292874.1
recA_1009,NZ_CP061281.1,100.0,504,0,0,1,504,1944675,1944172,0.0,910.0,100,GCF_014621695.1,recombinase RecA,recA,,with_protein,WP_188336479.1
recA_816,NZ_BMND01000003.1,100.0,504,0,0,1,504,30500,31003,0.0,910.0,100,GCF_014646275.1,recombinase RecA,recA,,with_protein,WP_189096231.1
recA_131,NZ_BMPR01000015.1,100.0,504,0,0,1,504,31745,32248,0.0,910.0,100,GCF_014647695.1,recombinase RecA,recA,,with_protein,WP_003973255.1
recA_247,NZ_BMQK01000002.1,100.0,504,0,0,1,504,28002,28505,0.0,910.0,100,GCF_014648075.1,recombinase RecA,recA,,with_protein,WP_189215438.1
recA_161,NZ_BMQQ01000016.1,100.0,504,0,0,1,504,48757,49260,0.0,910.0,100,GCF_014648195.1,recombinase RecA,recA,,with_protein,WP_019889926.1
recA_38,NZ_BMRL01000007.1,100.0,504,0,0,1,504,33991,34494,0.0,910.0,100,GCF_014648615.1,recombinase RecA,recA,,with_protein,WP_189738732.1
recA_985,NZ_BMRM01000020.1,100.0,504,0,0,1,504,160596,160093,0.0,910.0,100,GCF_014648635.1,recombinase RecA,recA,,with_protein,WP_189305217.1
recA_94,NZ_BMRN01000020.1,100.0,504,0,0,1,504,31048,31551,0.0,910.0,100,GCF_014648655.1,recombinase RecA,recA,,with_protein,WP_114247024.1
recA_62,NZ_BMRP01000002.1,100.0,504,0,0,1,504,507662,507159,0.0,910.0,100,GCF_014648695.1,recombinase RecA,recA,,with_protein,WP_189296924.1
recA_555,NZ_BMRV01000009.1,100.0,504,0,0,1,504,32064,32567,0.0,910.0,100,GCF_014648815.1,recombinase RecA,recA,,with_protein,WP_189231778.1
recA_254,NZ_BMRY01000004.1,100.0,504,0,0,1,504,19523,20026,0.0,910.0,100,GCF_014648875.1,recombinase RecA,recA,,with_protein,WP_100564867.1
recA_487,NZ_BMSB01000020.1,100.0,504,0,0,1,504,33453,33956,0.0,910.0,100,GCF_014648935.1,recombinase RecA,recA,,with_protein,WP_100457905.1
recA_941,NZ_BMSL01000015.1,100.0,504,0,0,1,504,30644,31147,0.0,910.0,100,GCF_014649135.1,recombinase RecA,recA,,with_protein,WP_189420833.1
recA_289,NZ_BMSO01000022.1,100.0,504,0,0,1,504,148327,147824,0.0,910.0,100,GCF_014649195.1,recombinase RecA,recA,,with_protein,WP_193507912.1
recA_207,NZ_BMSP01000018.1,100.0,504,0,0,1,504,126874,126371,0.0,910.0,100,GCF_014649215.1,recombinase RecA,recA,,with_protein,WP_114933064.1
recA_979,NZ_BMSR01000015.1,100.0,504,0,0,1,504,30435,30938,0.0,910.0,100,GCF_014649255.1,recombinase RecA,recA,,with_protein,WP_125498182.1
recA_386,NZ_BMSU01000010.1,100.0,504,0,0,1,504,33648,34151,0.0,910.0,100,GCF_014649315.1,recombinase RecA,recA,,with_protein,WP_142192761.1
recA_852,NZ_BMSV01000003.1,100.0,504,0,0,1,504,29243,29746,0.0,910.0,100,GCF_014649335.1,recombinase RecA,recA,,with_protein,WP_189531263.1
recA_778,NZ_BMSX01000010.1,100.0,504,0,0,1,504,315164,314661,0.0,910.0,100,GCF_014649375.1,recombinase RecA,recA,,with_protein,WP_189939491.1
recA_770,NZ_BMTA01000040.1,100.0,504,0,0,1,504,3750,3247,0.0,910.0,100,GCF_014649435.1,recombinase RecA,recA,,with_protein,WP_189702170.1
recA_426,NZ_BMTB01000002.1,100.0,504,0,0,1,504,881250,880747,0.0,910.0,100,GCF_014649455.1,recombinase RecA,recA,,with_protein,WP_150483370.1
recA_991,NZ_BMTC01000022.1,100.0,504,0,0,1,504,30664,31167,0.0,910.0,100,GCF_014649475.1,recombinase RecA,recA,,with_protein,WP_189420833.1
recA_383,NZ_BMTE01000002.1,100.0,504,0,0,1,504,30191,30694,0.0,910.0,100,GCF_014649515.1,recombinase RecA,recA,,with_protein,WP_189558117.1
recA_100,NZ_BMTF01000021.1,100.0,504,0,0,1,504,108233,107730,0.0,910.0,100,GCF_014649535.1,recombinase RecA,recA,,with_protein,WP_189546781.1
recA_845,NZ_BMTI01000010.1,100.0,504,0,0,1,504,30343,30846,0.0,910.0,100,GCF_014649595.1,recombinase RecA,recA,,with_protein,WP_184820103.1
recA_431,NZ_BMTK01000010.1,100.0,504,0,0,1,504,236242,235739,0.0,910.0,100,GCF_014649635.1,recombinase RecA,recA,,with_protein,WP_184820103.1
recA_639,NZ_BMTL01000013.1,100.0,504,0,0,1,504,185642,185139,0.0,910.0,100,GCF_014649655.1,recombinase RecA,recA,,with_protein,WP_190150265.1
recA_810,NZ_BMTM01000001.1,100.0,504,0,0,1,504,11792,12295,0.0,910.0,100,GCF_014649675.1,recombinase RecA,recA,,with_protein,WP_184589955.1
recA_790,NZ_BMTS01000011.1,100.0,504,0,0,1,504,296781,296278,0.0,910.0,100,GCF_014649795.1,recombinase RecA,recA,,with_protein,WP_190091654.1
recA_958,NZ_BMTT01000013.1,100.0,504,0,0,1,504,31310,31813,0.0,910.0,100,GCF_014649815.1,recombinase RecA,recA,,with_protein,WP_043379156.1
recA_227,NZ_BMTW01000002.1,100.0,504,0,0,1,504,540095,539592,0.0,910.0,100,GCF_014649875.1,recombinase RecA,recA,,with_protein,WP_098895073.1
recA_369,NZ_BMTX01000001.1,100.0,504,0,0,1,504,755623,755120,0.0,910.0,100,GCF_014649895.1,recombinase RecA,recA,,with_protein,WP_189479627.1
recA_764,NZ_BMUC01000005.1,100.0,504,0,0,1,504,29519,30022,0.0,910.0,100,GCF_014649995.1,recombinase RecA,recA,,with_protein,WP_190097365.1
recA_365,NZ_BMUE01000013.1,100.0,504,0,0,1,504,186212,185709,0.0,910.0,100,GCF_014650035.1,recombinase RecA,recA,,with_protein,WP_190017968.1
recA_13,NZ_BMUG01000022.1,100.0,504,0,0,1,504,36281,36784,0.0,910.0,100,GCF_014650075.1,recombinase RecA,recA,partial,with_protein,WP_190167889.1
recA_320,NZ_BMUH01000016.1,100.0,504,0,0,1,504,204028,203525,0.0,910.0,100,GCF_014650095.1,recombinase RecA,recA,,with_protein,WP_190106528.1
recA_634,NZ_BMUI01000002.1,100.0,504,0,0,1,504,594297,593794,0.0,910.0,100,GCF_014650115.1,recombinase RecA,recA,,with_protein,WP_189814141.1
recA_186,NZ_BMUJ01000003.1,100.0,504,0,0,1,504,30987,31490,0.0,910.0,100,GCF_014650135.1,recombinase RecA,recA,,with_protein,WP_031015376.1
recA_458,NZ_BMUK01000001.1,100.0,504,0,0,1,504,767962,767459,0.0,910.0,100,GCF_014650155.1,recombinase RecA,recA,,with_protein,WP_189721874.1
recA_940,NZ_BMUL01000015.1,100.0,504,0,0,1,504,121896,121393,0.0,910.0,100,GCF_014650175.1,recombinase RecA,recA,,with_protein,WP_189981419.1
recA_186,NZ_BMUN01000003.1,100.0,504,0,0,1,504,440859,440356,0.0,910.0,100,GCF_014650215.1,recombinase RecA,recA,,with_protein,WP_030969305.1
recA_709,NZ_BMUP01000001.1,100.0,504,0,0,1,504,2341300,2340797,0.0,910.0,100,GCF_014650255.1,recombinase RecA,recA,,with_protein,WP_184589955.1
recA_459,NZ_BMUQ01000016.1,100.0,504,0,0,1,504,32295,32798,0.0,910.0,100,GCF_014650275.1,recombinase RecA,recA,,with_protein,WP_190172332.1
recA_342,NZ_BMUS01000001.1,100.0,504,0,0,1,504,2815199,2814696,0.0,910.0,100,GCF_014650315.1,recombinase RecA,recA,,with_protein,WP_093747493.1
recA_104,NZ_BMUV01000005.1,100.0,504,0,0,1,504,31662,32165,0.0,910.0,100,GCF_014650375.1,recombinase RecA,recA,,with_protein,WP_150487248.1
recA_515,NZ_BMUY01000017.1,100.0,504,0,0,1,504,141219,140716,0.0,910.0,100,GCF_014650435.1,recombinase RecA,recA,,with_protein,WP_189749735.1
recA_263,NZ_BMVD01000016.1,100.0,504,0,0,1,504,31299,31802,0.0,910.0,100,GCF_014650535.1,recombinase RecA,recA,,with_protein,WP_137299621.1
recA_452,NZ_BMVH01000021.1,100.0,504,0,0,1,504,111896,111393,0.0,910.0,100,GCF_014650615.1,recombinase RecA,recA,,with_protein,WP_184765847.1
recA_715,NZ_BMVM01000013.1,100.0,504,0,0,1,504,227792,227289,0.0,910.0,100,GCF_014650715.1,recombinase RecA,recA,,with_protein,WP_134041271.1
recA_897,NZ_BMVN01000001.1,100.0,504,0,0,1,504,33045,33548,0.0,910.0,100,GCF_014650735.1,recombinase RecA,recA,,with_protein,WP_189814141.1
recA_499,NZ_BMVO01000015.1,100.0,504,0,0,1,504,129190,128687,0.0,910.0,100,GCF_014650755.1,recombinase RecA,recA,,with_protein,WP_189715792.1
recA_26,NZ_BMVP01000010.1,100.0,504,0,0,1,504,192014,191511,0.0,910.0,100,GCF_014650775.1,recombinase RecA,recA,,with_protein,WP_190186245.1
recA_131,NZ_BMVQ01000004.1,100.0,504,0,0,1,504,586499,585996,0.0,910.0,100,GCF_014650795.1,recombinase RecA,recA,,with_protein,WP_003973255.1
recA_530,NZ_BMVR01000015.1,100.0,504,0,0,1,504,34100,34603,0.0,910.0,100,GCF_014650815.1,recombinase RecA,recA,,with_protein,WP_190119344.1
recA_351,NZ_BMVU01000009.1,100.0,504,0,0,1,504,31850,32353,0.0,910.0,100,GCF_014650875.1,recombinase RecA,recA,,with_protein,WP_190190354.1
recA_620,NZ_BMVV01000021.1,100.0,504,0,0,1,504,111056,110553,0.0,910.0,100,GCF_014650895.1,recombinase RecA,recA,,with_protein,WP_189852061.1
recA_30,NZ_BMVX01000006.1,100.0,504,0,0,1,504,30542,31045,0.0,910.0,100,GCF_014650935.1,recombinase RecA,recA,,with_protein,WP_150517525.1
recA_486,NZ_BMVY01000013.1,100.0,504,0,0,1,504,32180,32683,0.0,910.0,100,GCF_014650955.1,recombinase RecA,recA,,with_protein,WP_189774508.1
recA_979,NZ_BMVZ01000004.1,100.0,504,0,0,1,504,30549,31052,0.0,910.0,100,GCF_014650975.1,recombinase RecA,recA,,with_protein,WP_125498182.1
recA_782,NZ_BMWA01000002.1,100.0,504,0,0,1,504,30745,31248,0.0,910.0,100,GCF_014650995.1,recombinase RecA,recA,,with_protein,WP_189868732.1
recA_853,NZ_BMWB01000031.1,100.0,504,0,0,1,504,48231,47728,0.0,910.0,100,GCF_014651015.1,recombinase RecA,recA,,with_protein,WP_189892625.1
recA_683,NZ_BMWE01000009.1,100.0,504,0,0,1,504,310864,310361,0.0,910.0,100,GCF_014651075.1,recombinase RecA,recA,,with_protein,WP_190198891.1
recA_131,NZ_BMWI01000017.1,100.0,504,0,0,1,504,31739,32242,0.0,910.0,100,GCF_014651155.1,recombinase RecA,recA,,with_protein,WP_003973255.1
recA_321,NZ_BNAT01000055.1,100.0,504,0,0,1,504,17593,17090,0.0,910.0,100,GCF_014653855.1,recombinase RecA,recA,,with_protein,WP_189787864.1
recA_808,NZ_BNBC01000052.1,100.0,504,0,0,1,504,36651,36148,0.0,910.0,100,GCF_014654675.1,recombinase RecA,recA,,with_protein,WP_030178234.1
recA_876,NZ_BNBE01000001.1,100.0,504,0,0,1,504,901295,900792,0.0,910.0,100,GCF_014654895.1,recombinase RecA,recA,,with_protein,WP_190040827.1
recA_389,NZ_BNBI01000008.1,100.0,504,0,0,1,504,30193,30696,0.0,910.0,100,GCF_014655295.1,recombinase RecA,recA,,with_protein,WP_190205459.1
recA_25,NZ_BNBJ01000020.1,100.0,504,0,0,1,504,145006,144503,0.0,910.0,100,GCF_014655335.1,recombinase RecA,recA,,with_protein,WP_030080182.1
recA_319,NZ_BNBK01000010.1,100.0,504,0,0,1,504,29504,30007,0.0,910.0,100,GCF_014655475.1,recombinase RecA,recA,,with_protein,WP_167743607.1
recA_465,NZ_BNBM01000022.1,100.0,504,0,0,1,504,148142,147639,0.0,910.0,100,GCF_014655715.1,recombinase RecA,recA,,with_protein,WP_190075123.1
recA_721,NZ_BNBS01000008.1,100.0,504,0,0,1,504,29897,30400,0.0,910.0,100,GCF_014656075.1,recombinase RecA,recA,,with_protein,WP_190222017.1
recA_999,NZ_BNBT01000001.1,100.0,504,0,0,1,504,33522,34025,0.0,910.0,100,GCF_014656095.1,recombinase RecA,recA,,with_protein,WP_190133697.1
recA_1002,NZ_BNBV01000009.1,100.0,504,0,0,1,504,30526,31029,0.0,910.0,100,GCF_014656135.1,recombinase RecA,recA,,with_protein,WP_189796484.1
recA_316,NZ_BNBZ01000028.1,100.0,504,0,0,1,504,36188,36691,0.0,910.0,100,GCF_014656215.1,recombinase RecA,recA,pseudo,without_protein,
recA_72,NZ_BNCA01000031.1,100.0,504,0,0,1,504,31651,32154,0.0,910.0,100,GCF_014656235.1,recombinase RecA,recA,,with_protein,WP_190145551.1
